rank,parcel_id,property_address,city,state,zip_code,bid_cost,legal_description,property_type,final_rule_based_score,final_ai_review_score,final_investment_category,final_recommendation,final_confidence_level,final_reasoning_summary,final_key_risks,final_missing_information,final_next_due_diligence_step,user_color_rating,user_rating_meaning,user_rating_source,assessor_match_status,assessor_market_value,assessor_total_assessed_value,assessor_land_value,assessor_improvement_value,assessor_property_type,assessor_year_built,assessor_square_feet,assessor_lot_size,assessor_source_url,assessor_confidence,manual_lookup_url,crime_risk_rating,crime_risk_summary,real_estate_trend_direction,real_estate_price_trend,neighborhood_or_area_used,neighborhoodscout_source_url,neighborhoodscout_confidence,geocode_status,latitude,longitude,nearby_schools,nearby_major_employers,nearby_hospitals,nearby_universities,nearby_retail_or_grocery,nearby_highways_or_major_roads,negative_location_flags,location_strength_rating,location_summary,location_confidence,bid_to_assessor_market_value_ratio,bid_to_assessed_value_ratio,value_spread_estimate,data_quality_score,source_verification_score,location_score,assessor_value_score,neighborhood_trend_score,crime_score,previous_rank_score,user_rating_numeric,deep_rule_score_1_to_10,deep_rule_color_rating,deep_rule_category,deep_rule_reasoning,deep_rule_key_risks
11,23175-03-30-13610,2526 N QUAKER AV E,Tulsa,OK,Unknown,3115.02,LT 6 BLK 4,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 23175-03-30-13610 at 2526 N QUAKER AV E, Tulsa, has a bid cost of 3115.02 and is classified as R IMP with strong property clarity, complete address, and high overall data confidence. Rule-based scoring (6.9) flags it as a Strong Manual Review Candidate. However, development verification shows no clear match and low confidence, so development cannot be treated as an upside factor.",Unknown ZIP; no verified development match; surrounding value signal unknown; crime risk unknown; owner name listed as Unknown.,Exact ZIP code; surrounding property value context; crime risk details; confirmation of current occupancy/condition; any nearby development or infrastructure projects not captured in the current data.,"Manually confirm the precise ZIP and neighborhood context for 2526 N QUAKER AV E, then pull surrounding sales/assessed values and any known local development or zoning changes to validate whether the 3115.02 bid cost is supported by area fundamentals.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=23175033013610&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=2526+N+QUAKER+AV+E%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,7.473333333333334,,5.5,Yellow,Mid,"Bid cost 3115.02 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 11.",Unknown ZIP; no verified development match; surrounding value signal unknown; crime risk unknown; owner name listed as Unknown.
12,90327-03-27-26880,2011 N YALE AV E,Tulsa,OK,Unknown,3120.35,BG 46.95N SWC NW NW SW TH E111.25 NELY205.31,C IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"The parcel at 2011 N YALE AV E, Tulsa (ID 90327-03-27-26880) has a relatively low bid cost of 3120.35, complete address quality, strong property clarity, and high data confidence, which together yield a strong rule-based score of 6.9 and justify manual review. However, the development verification shows No Clear Match with low confidence and no distance-based confirmation, so development is not a positive factor. Overall, it fits as a Strong Manual Review Candidate rather than a confirmed good investment.",Unknown ZIP code; no verified nearby development or project tie-in; surrounding value and crime risk are both unknown; geocode confidence only medium.,Exact ZIP code; detailed property characteristics beyond type C IMP; surrounding property value context; crime/safety profile; any confirmed nearby development or infrastructure projects.,"Manually confirm the precise location and ZIP, then pull local property records and market comps around 2011 N YALE AV E to assess commercial viability and surrounding values before considering a bid at 3120.35.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=90327032726880&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=2011+N+YALE+AV+E%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,7.406666666666666,,5.5,Yellow,Mid,"Bid cost 3120.35 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 12.",Unknown ZIP code; no verified nearby development or project tie-in; surrounding value and crime risk are both unknown; geocode confidence only medium.
13,25500-03-29-06000,1831 N BIRMINGHAM PL E,Tulsa,OK,Unknown,3123.68,N.1/2 OF LT 3 BLK 4,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"The parcel 25500-03-29-06000 at 1831 N BIRMINGHAM PL E, Tulsa, is a residential improvement (R IMP) with a relatively low bid cost of 3123.68. Rule-based scoring (6.9) and category Strong Manual Review Candidate reflect strong property clarity, complete address, and high data confidence. However, there is no clear matched development area, distance match is unverified, and ZIP is unknown, so potential upside is based only on the property itself, not on surrounding development.","ZIP unknown; no verified development match or distance-based upside; surrounding value and crime risk are unknown; owner listed as Unknown, which may complicate title or notification history.",Exact ZIP code; any comps or surrounding value indicators; crime risk data; confirmation of current physical condition of the residential improvement; verification of clear title and any liens beyond the tax obligation.,"Manually confirm parcel details with county records (including ZIP, structure details, and any additional liens), then review neighborhood-level value and risk indicators to determine whether the low bid cost of 3123.68 aligns with acceptable risk for this residential improvement.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=25500032906000&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=1831+N+BIRMINGHAM+PL+E%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,7.34,,5.5,Yellow,Mid,"Bid cost 3123.68 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 13.","ZIP unknown; no verified development match or distance-based upside; surrounding value and crime risk are unknown; owner listed as Unknown, which may complicate title or notification history."
14,41025-02-01-04490,543 E 59 PL N,Tulsa,OK,Unknown,3123.68,LT 10 BLK 4,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"The parcel at 543 E 59 PL N (Parcel ID 41025-02-01-04490) has high data confidence, complete address quality, and strong property clarity, supporting the rule-based score of 6.9 and a Strong Manual Review Candidate classification. The bid cost of 3123.68 appears attractive enough to warrant deeper research, but the development verification shows No Clear Match with low confidence, so no development premium should be assumed.","ZIP is unknown, limiting precise location and comp analysis; no verified nearby development or project to support appreciation assumptions; crime and surrounding value signals are unknown; owner name is unknown, which may complicate title or notification review.",Exact ZIP code; clearer neighborhood and surrounding value context; crime risk estimate; any verified nearby development or infrastructure projects; more detailed property characteristics beyond R IMP classification.,"Manually confirm the precise location and ZIP for 543 E 59 PL N, then review local value context and any known developments or infrastructure plans before assessing maximum bid and exit strategy.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=41025020104490&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=543+E+59+PL+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,7.273333333333333,,5.5,Yellow,Mid,"Bid cost 3123.68 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 14.","ZIP is unknown, limiting precise location and comp analysis; no verified nearby development or project to support appreciation assumptions; crime and surrounding value signals are unknown; owner name is unknown, which may complicate title or notification review."
15,53775-02-02-00220,6105 N MAIN ST E,Tulsa,OK,Unknown,3140.32,LT 22 BK 1,R HS IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"The parcel at 6105 N MAIN ST E (Parcel ID 53775-02-02-00220) has high data confidence, complete address quality, and strong property clarity, supporting the rule-based score of 6.9 and Strong Manual Review Candidate status. The bid cost of 3140.32 is flagged as a strong price signal, suggesting potential value if the asset and area check out. However, the development verification shows No Clear Match with low confidence, so no development-driven upside is confirmed.","ZIP is unknown, limiting precise location and comp analysis; no verified development linkage or nearby project-based upside; surrounding value and crime risk are both unknown.",Exact ZIP code; surrounding property value context; crime/safety profile; property condition and improvements detail beyond R HS IMP; any local zoning or planned development information not captured in the current data.,"Manually confirm the precise location and ZIP for 6105 N MAIN ST E, then pull local sales/assessed values and basic neighborhood risk indicators to validate whether the low bid cost aligns with area values before considering further investment analysis.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=53775020200220&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=6105+N+MAIN+ST+E%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,7.206666666666666,,5.5,Yellow,Mid,"Bid cost 3140.32 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 15.","ZIP is unknown, limiting precise location and comp analysis; no verified development linkage or nearby project-based upside; surrounding value and crime risk are both unknown."
16,23125-02-25-15350,1864 N OWASSO AV E,Tulsa,OK,Unknown,3140.35,LT 5 BLK 7,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 23125-02-25-15350 at 1864 N OWASSO AV E in Tulsa has a bid cost of 3140.35, high extraction/data confidence, complete address, and strong property clarity, which together yield a rule-based score of 6.9 and classification as a Strong Manual Review Candidate. However, the development match is 'No Clear Match' with low confidence and no distance-based confirmation, so development is not a positive factor. The unknown ZIP and unverified surrounding value/crime risk keep overall investment certainty below a Good Investment threshold.",ZIP is unknown; no verified development or surrounding value signal; crime risk estimate unknown; development geocoding/match not confirmed.,Exact ZIP code; neighborhood and surrounding value context; crime/safety profile; property condition and improvements detail beyond 'R IMP'; any local development or zoning information not captured in the current data.,"Manually confirm the full address including ZIP and pull local parcel records (assessor or GIS) to verify property characteristics, neighborhood context, and any nearby development or zoning changes before considering a bid at approximately 3140.35.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=23125022515350&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=1864+N+OWASSO+AV+E%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,7.14,,5.5,Yellow,Mid,"Bid cost 3140.35 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 16.",ZIP is unknown; no verified development or surrounding value signal; crime risk estimate unknown; development geocoding/match not confirmed.
17,07600-02-24-01200,820 E 36 ST N,Tulsa,OK,Unknown,3152.35,LTS 1 & 2 BLK 3,C IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"The rule-based score of 6.9 and category Strong Manual Review Candidate reflect a relatively attractive bid cost of 3152.35 for parcel 07600-02-24-01200, a complete address and strong property clarity for a commercial improvement (C IMP), and high overall data confidence. However, the development verification shows No Clear Match with low confidence, so there is no confirmed development catalyst, and the unknown ZIP adds location uncertainty. These factors support prioritizing manual review rather than treating it as a confirmed good investment.",ZIP unknown; no verified nearby development or project; development match explicitly No Clear Match; commercial use specifics and condition not detailed; surrounding value and crime risk unknown.,Exact ZIP code; more precise location context (surrounding uses and values); details on the commercial improvement type and condition; confirmation of any nearby development or infrastructure projects; clearer neighborhood risk indicators.,"Manually confirm the precise location and ZIP for 820 E 36 ST N, verify the nature and condition of the commercial improvements, and independently check for any nearby development or infrastructure activity that could justify the bid relative to local commercial values.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=07600022401200&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=820+E+36+ST+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,7.073333333333333,,5.5,Yellow,Mid,"Bid cost 3152.35 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 17.",ZIP unknown; no verified nearby development or project; development match explicitly No Clear Match; commercial use specifics and condition not detailed; surrounding value and crime risk unknown.
18,44200-02-11-01790,137 W 50 PL N,Tulsa,OK,Unknown,3153.01,LT 17 BLK 8,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"The parcel at 137 W 50 PL N, Tulsa (ID 44200-02-11-01790) has a bid cost of 3153.01, complete address data, strong property clarity, and high overall data confidence, which together produced a rule-based score of 6.9 and a Strong Manual Review Candidate category. However, the development verification shows No Clear Match with low confidence and no confirmed proximity to a named project, so development is not a positive factor. The main appeal is the relatively low bid cost on a residential improvement property with clear basic data, warranting deeper manual review rather than an automatic investment judgment.",ZIP is unknown; no verified development or surrounding value signal; crime risk is unknown; owner name is unknown; development match explicitly marked as No Clear Match with low confidence.,"Exact ZIP code; any verified surrounding value or comp data; crime risk context; details on the existing residential improvement (size, condition, occupancy); clearer ownership information beyond 'Unknown'; any confirmed nearby development or infrastructure projects.","Manually confirm the precise location and ZIP for 137 W 50 PL N, verify current property condition and occupancy status for the R IMP asset, and check local market and crime context to determine whether the low bid cost of 3153.01 aligns with acceptable risk and resale or rental potential.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=44200021101790&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=137+W+50+PL+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,7.006666666666666,,5.5,Yellow,Mid,"Bid cost 3153.01 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 18.",ZIP is unknown; no verified development or surrounding value signal; crime risk is unknown; owner name is unknown; development match explicitly marked as No Clear Match with low confidence.
19,44200-02-11-01470,113 E 49 ST N,Tulsa,OK,Unknown,3160.35,LT 25 BLK 6,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"The parcel at 113 E 49 ST N, Tulsa (Parcel ID 44200-02-11-01470) has a low bid cost of 3160.35, complete address quality, strong property clarity, and high overall data confidence, which together yield a rule-based score of 6.9 and classification as a Strong Manual Review Candidate. However, the development match is 'No Clear Match' with low confidence and no distance-verified tie to any project, so development is not a positive factor. The unknown ZIP and unverified surrounding value/crime risk keep this from qualifying as a Good Investment at this stage.",ZIP is unknown; no verified development match or distance-based tie to a project; surrounding value and crime risk are unknown; owner name listed as Unknown may complicate title or research.,Exact ZIP code; any verified nearby development or infrastructure projects; surrounding property value context; crime/safety indicators; more detailed property characteristics beyond 'R IMP'; ownership/title clarity.,"Manually confirm the full mailing/ZIP information and pull county records for this parcel to verify ownership, property characteristics, and neighborhood value context before considering a bid at or above 3160.35.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=44200021101470&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=113+E+49+ST+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.9399999999999995,,5.4,Yellow,Mid,"Bid cost 3160.35 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 19.",ZIP is unknown; no verified development match or distance-based tie to a project; surrounding value and crime risk are unknown; owner name listed as Unknown may complicate title or research.
20,09725-03-30-08040,2043 E XYLER ST N,Tulsa,OK,Unknown,3183.01,LT 15 BLK 4,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 09725-03-30-08040 at 2043 E XYLER ST N in Tulsa shows a low bid cost of 3183.01 and clear residential improvement (R IMP) use with strong property clarity and complete address, while the development match status is No Clear Match and the Final Verified Development Signal is Low; extraction and overall data confidence are High with Medium geocode confidence, supporting a Strong Manual Review Candidate classification but not a confirmed good investment.","ZIP is unknown; no verified development upside (No Clear Match, low development confidence); surrounding value and crime risk are unknown; geocode confidence only Medium.",Exact ZIP code; detailed surrounding property values; crime risk data; physical condition of the improvement; confirmation of precise neighborhood context and marketability.,"Manually confirm the exact parcel location and ZIP, then pull local sales/comparable values and any code/condition records for 2043 E XYLER ST N to assess realistic resale or rental potential relative to the 3183.01 bid cost.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=09725033008040&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=2043+E+XYLER+ST+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.873333333333333,,5.4,Yellow,Mid,"Bid cost 3183.01 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 20.","ZIP is unknown; no verified development upside (No Clear Match, low development confidence); surrounding value and crime risk are unknown; geocode confidence only Medium."
21,44200-02-14-06630,18 E 44 PL N,Tulsa,OK,Unknown,3183.01,LOT-2-BLK-29,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"Parcel 44200-02-14-06630 at 18 E 44 PL N, Tulsa, has high data confidence, complete address, and strong property clarity, with a relatively low bid cost of 3183.01. Rule-based scoring classifies it as a Strong Manual Review Candidate. However, there is no clear matched development area and the verified development signal is low, so any upside from nearby projects cannot be relied upon.","ZIP is unknown, limiting neighborhood and value context; no verified development match or surrounding value signal; crime risk and area value indicators are unknown.",ZIP code; surrounding value indicators; crime risk estimate; any confirmed nearby development projects; detailed property condition and improvements.,"Manually confirm the exact neighborhood/ZIP and surrounding property values, then check local records or mapping tools for condition, zoning, and any nearby development before deciding on a bid strategy.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=44200021406630&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=18+E+44+PL+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.806666666666667,,5.4,Yellow,Mid,"Bid cost 3183.01 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 21.","ZIP is unknown, limiting neighborhood and value context; no verified development match or surrounding value signal; crime risk and area value indicators are unknown."
22,44225-02-12-09330,711 E 51 PL N,Tulsa,OK,Unknown,3199.68,LT 12 BLK 34,R IMP,6.9,6.9,Strong Manual Review Candidate,Research First,High,"The parcel at 711 E 51 PL N, Tulsa (Parcel ID 44225-02-12-09330) is a residential improvement property with a relatively low bid cost of 3199.68. Rule-based scoring flags it as a Strong Manual Review Candidate with a conservative score of 6.9, supported by complete address quality, strong property clarity, and high overall data confidence. However, the development verification shows No Clear Match and low confidence, so no development premium should be assumed.",ZIP is unknown; development upside is not verified; surrounding value and crime risk are unknown.,Exact ZIP code; details on surrounding property values; crime risk context; physical condition and occupancy status of the improvement; any liens or title complications beyond the tax auction.,"Manually confirm the precise location and ZIP, pull local sales/assessed values for comparable residential parcels near 711 E 51 PL N, and verify title, liens, and physical condition to determine whether the low bid cost translates into acceptable risk-adjusted value.",Unknown,Unknown,Not provided in input file,"Search Reachable, Detail Unavailable",Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,Unavailable,https://assessor.tulsacounty.org/Property/Search,Low,https://assessor.tulsacounty.org/Property/Search?terms=44225021209330&filterTag=AccountNo,Unknown,"NeighborhoodScout crime context page was available for Tulsa, but it is area-level screening context only and exact numeric crime rates were not used.",Stable,"NeighborhoodScout real-estate page indicates area-level pricing/appreciation context is available, but exact parcel-level trend figures were not relied on.","Tulsa, OK",https://www.neighborhoodscout.com/ok/tulsa/demographics|https://www.neighborhoodscout.com/ok/tulsa/real-estate|https://www.neighborhoodscout.com/ok/tulsa/crime,Low,Failed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location research error or unavailable data: 429 Client Error: Too many requests for url: https://nominatim.openstreetmap.org/search?q=711+E+51+PL+N%2C+Tulsa%2C+OK&format=jsonv2&limit=1,Low,,,,7,5,5.0,5.0,6.0,5.0,6.74,,5.4,Yellow,Mid,"Bid cost 3199.68 compared against assessor availability Search Reachable, Detail Unavailable; location rated Unknown; area trend Stable; crime rating Unknown; prior rank 22.",ZIP is unknown; development upside is not verified; surrounding value and crime risk are unknown.
